pwm,tf,nvar,cons_aff,best_aff,dT,dN,dS,d_rep,same,rho,bucket
NKX2-8_Hsapiens-jolma2013-NKX2-8,NKX2-8,9,0.3386180118780594,0.2339792541471874,0.9722699325017248,-2.1508370124633482,3.1231069449650732,0,False,-0.3,tumor-gain
NKX2-8_Hsapiens-jolma2013-NKX2-8-2,NKX2-8,8,0.1654280427452027,0.1254312105010616,-0.20209426845157566,-0.6658358554973048,0.4637415870457292,0,False,-0.4285714285714286,neutral
NKX21_Hsapiens-HOCOMOCOv10-NKX21_HUMAN.H10MO.D,NKX2-1,9,1.0,0.5163971588333083,0.7353934867074984,-0.2534999261505367,0.9888934128580351,0,False,-0.38333333333333336,tumor-gain
NKX22_Hsapiens-HOCOMOCOv10-NKX22_HUMAN.H10MO.D,NKX2-2,5,0.8753738783649072,0.7278664731494918,0.4200698019267523,-1.075689903022914,1.4957597049496663,0,False,-0.20519567041703085,normal-suppression
NKX23_Hsapiens-HOCOMOCOv10-NKX23_HUMAN.H10MO.D,NKX2-3,6,1.0,0.37603075041066397,0.12694787824339177,-0.10014618748590065,0.22709406572929242,0,False,0.08571428571428573,neutral
NKX25_Hsapiens-HOCOMOCOv10-NKX25_HUMAN.H10MO.C,NKX2-5,5,0.3476342146667179,0.03653998058116406,0.340314474991559,-0.0681842411280757,0.4084987161196347,0,False,0.19999999999999998,neutral
NKX28_Hsapiens-HOCOMOCOv10-NKX28_HUMAN.H10MO.C,NKX2-8,5,0.5007488766849718,0.33466400532268864,2.532726917891067,0.7873572757907874,1.7453696421002796,0,False,0.22360679774997896,tumor-gain
NKX3-1_2	NKX3-1_jaspar_MA0124.1,NKX3-1,4,0.23195084485407066,0.05362776025236594,0.5873143615082854,-0.9548632663399169,1.5421776278482024,0,False,-0.10540925533894598,tumor-gain
NKX3-1_3	Nkx3-1_bulyk_sc09-primary,NKX3-1,8,0.5480281754034958,0.5480281754034958,0.0,0.0,0.0,0,True,0.5952380952380953,neutral
NKX3-1_4	Nkx3-1_bulyk_cell08-2923.2,NKX3-1,4,0.9927128022688548,0.16512581933132955,0.14668616848102736,-0.2607044803351522,0.4073906488161796,0,False,-0.6000000000000001,neutral
NKX3-1_5	NKX3-1_jolma_full_M603,NKX3-1,5,0.5444786259052746,0.5444786259052746,0.0,0.0,0.0,0,True,0.7,neutral
NKX3-1_6	Nkx3-1_jolma_DBD_M610,NKX3-1,7,0.1081260654236886,0.08854756410100528,0.029326769348384057,-0.18564140931956616,0.2149681786679502,0,False,0.21428571428571433,neutral
NKX3-1_Hsapiens-JASPAR_2014-NKX3-1-MA0124.1,NKX3-1,5,0.004201253107328207,0.00287593666968524,-0.02466276534610057,-1.4294444537936672,1.4047816884475666,0,False,,normal-suppression
NKX3-1_Hsapiens-JASPAR_CORE-NKX3-1-MA0124.1,NKX3-1,6,0.012439004298167829,0.012439004298167829,0.0,0.0,0.0,0,True,,neutral
NKX3-1_Hsapiens-SwissRegulon-NKX3-1.SwissRegulon,NKX3-1,5,0.2394801177969867,0.1994523958237501,-0.04805357531436148,-0.08312198395143845,0.03506840863707697,0,False,0.7999999999999999,neutral
NKX3-1_Hsapiens-jaspar2016-NKX3-1-MA0124.1,NKX3-1,8,0.0006670759402802938,0.0006670759402802938,0.0,0.0,0.0,0,True,,neutral
NKX3-1_Hsapiens-jaspar2018-NKX3-1-MA0124.1,NKX3-1,7,0.0006670759402802938,0.00022530379439930452,0.021851405429041168,-1.2572041668549327,1.2790555722839738,0,False,-0.7671932182792478,normal-suppression
NKX3-1_Hsapiens-jolma2013-NKX3-1,NKX3-1,10,0.06692421530307173,0.05258855830368923,0.1499224862894156,-0.3707100696666148,0.5206325559560304,0,False,0.11515151515151514,other
NKX3-2_1	Nkx3-2_jaspar_MA0122.1,NKX3-2,9,1.0,0.7783696808510638,0.12748245941623293,0.057270863733046025,0.07021159568318691,0,False,0.217575126276488,neutral
NKX3-2_2	Bapx1_bulyk_cell08-2343.1,NKX3-2,3,0.22502664441865916,0.22502664441865916,0.0,0.0,0.0,0,True,,neutral
NKX3-2_3	NKX3-2_jolma_DBD_M604,NKX3-2,7,0.36377694675080174,0.1963694789613691,0.5782192468574285,-0.49630664312195294,1.0745258899793815,0,False,0.25,tumor-gain
NKX3-2_Hsapiens-SwissRegulon-NKX3-2.SwissRegulon,NKX3-2,8,0.41978366180493915,0.41978366180493915,0.0,0.0,0.0,0,True,0.22754898976351917,neutral
NKX3-2_Hsapiens-jaspar2016-NKX3-2-MA0122.2,NKX3-2,6,0.10066108495062807,0.07699899873565301,-0.3925614347501649,-0.49255146435534625,0.09999002960518133,0,False,-0.7142857142857143,neutral
NKX3-2_Hsapiens-jaspar2018-NKX3-2-MA0122.2,NKX3-2,7,0.08465560460843892,0.05789303944699815,-0.17442369492288778,-0.7726856698057817,0.5982619748828939,0,False,0.1785714285714286,normal-suppression
NKX3-2_Hsapiens-jolma2013-NKX3-2,NKX3-2,3,0.046331473191619614,0.03562016597599567,-0.5118185284540183,-0.5303886623081565,0.018570133854138193,0,False,,neutral
NKX32_Hsapiens-HOCOMOCOv10-NKX32_HUMAN.H10MO.C,NKX3-2,9,1.0,0.6007984031936128,0.7714486302745963,-0.09889379936145314,0.8703424296360495,0,False,-0.016807316136320357,tumor-gain
NKX6-1_1	Nkx6-1_transfac_M00424,NKX6-1,6,1.0,0.2317743363640875,-0.5121612863119872,-1.1610372940192972,0.64887600770731,0,False,-0.4285714285714286,divergent
NKX6-1_2	Nkx6-1_bulyk_cell08-2825.1,NKX6-1,2,0.32862433353445997,0.06477275126252419,0.049591196777688536,-0.2956308066110753,0.34522200338876385,0,False,,neutral
NKX6-1_5	NKX6-1_jolma_full_M606,NKX6-1,5,0.052376452465519606,0.052376452465519606,0.0,0.0,0.0,0,True,0.3,neutral
NKX6-1_6	Nkx6-1_jolma_DBD_M611,NKX6-1,4,0.09000512220452164,0.0514115748126951,1.3636178076002585,0.337465559891153,1.0261522477091054,0,False,-0.39999999999999997,tumor-gain
NKX6-1_Hsapiens-SwissRegulon-NKX6-1.SwissRegulon,NKX6-1,3,0.001073197858542259,0.001073197858542259,0.0,0.0,0.0,0,True,,neutral
NKX6-1_Hsapiens-jaspar2016-NKX6-1-MA0674.1,NKX6-1,6,0.012805758659638644,0.011873586778512173,0.32728580493769216,-0.5994356510560491,0.9267214559937413,0,False,0.08571428571428573,normal-suppression
NKX6-1_Hsapiens-jaspar2018-NKX6-1-MA0674.1,NKX6-1,7,0.011532515813640681,0.00618042986221921,0.9884154147015404,-0.5012754859216936,1.489690900623234,0,False,0.14285714285714288,tumor-gain
NKX6-1_Hsapiens-jolma2013-NKX6-1,NKX6-1,5,0.005152960906432253,0.004612322484267245,0.9855767620196373,-1.4140471901240923,2.3996239521437297,0,False,0.0,tumor-gain
NKX6-1_Hsapiens-jolma2013-NKX6-1-2,NKX6-1,6,0.007602779552788083,0.007200031431580316,-0.1885905598405204,-0.29016933901962993,0.10157877917910954,0,False,0.8857142857142858,neutral
NKX6-2_1	Nkx6-2_transfac_M00489,NKX6-2,3,1.0,0.6674426346285015,0.493410343444758,-0.26850742785860426,0.7619177713033622,0,False,,other
NKX6-2_3	NKX6-2_jolma_full_M608,NKX6-2,3,0.050159246728370036,0.050159246728370036,0.0,0.0,0.0,0,True,,neutral
NKX6-2_Hsapiens-SwissRegulon-NKX6-2.SwissRegulon,NKX6-2,7,0.2876505186390715,0.12000657412455325,-0.03341205781564614,-0.2025587602812963,0.16914670246565017,0,False,-0.14285714285714288,neutral
NKX6-2_Hsapiens-jaspar2016-NKX6-2-MA0675.1,NKX6-2,4,0.03398964152427961,0.03056863341574655,-0.06007076894199861,-1.2768063902115445,1.216735621269546,0,False,-0.19999999999999998,normal-suppression
NKX6-2_Hsapiens-jaspar2018-NKX6-2-MA0675.1,NKX6-2,6,0.03112827258797008,0.02128062526623105,0.5540769040593171,-1.147139487881167,1.7012163919404841,0,False,-0.14285714285714288,tumor-gain
NKX6-2_Hsapiens-jolma2013-NKX6-2,NKX6-2,5,0.017327943263461116,0.002930613972333753,-0.28500847823231457,-1.4594738337077475,1.174465355475433,0,False,-0.3,normal-suppression
NKX6-2_Hsapiens-jolma2013-NKX6-2-2,NKX6-2,5,0.020665565273887056,0.006411397281605063,0.1615494430020101,-1.2834015030789874,1.4449509460809975,0,False,-0.6,normal-suppression
NKX6-3_1	Nkx6-3_bulyk_cell08-3446.1,NKX6-3,4,0.5713191524126987,0.010359388707004655,-0.020257555080882356,-0.9810501152147465,0.9607925601338642,0,False,-0.7999999999999999,normal-suppression
NKX6-3_Hsapiens-SwissRegulon-NKX6-3.SwissRegulon,NKX6-3,5,0.5907197504688125,0.5907197504688125,0.0,0.0,0.0,0,True,0.3,neutral
NKX61_Hsapiens-HOCOMOCOv10-NKX61_HUMAN.H10MO.D,NKX6-1,2,0.13007059615709174,0.004669832722454253,0.670715722836604,-0.7813794385121399,1.4520951613487438,0,False,,tumor-gain
NKX62_Hsapiens-HOCOMOCOv10-NKX62_HUMAN.H10MO.D,NKX6-2,2,0.7028846844314692,0.6826609224723933,-0.44717129892419133,-1.832713177374912,1.3855418784507205,0,False,,normal-suppression
NME1_Hsapiens-hPDI-NME1,NME1,6,0.7504990019960079,0.500998003992016,1.3047375850860163,0.5318501702040785,0.7728874148819378,0,False,0.3086066999241838,tumor-gain
NMI_Hsapiens-hPDI-NMI,NMI,5,0.3009189289153323,0.14383561643835616,0.06911953218079046,-0.5192591414987412,0.5883786736795317,0,False,-0.09999999999999999,normal-suppression
NMRAL1_Hsapiens-hPDI-NMRAL1,NMRAL1,3,1.0,0.33422103861517977,0.2048024085784653,-0.06258422048331883,0.2673866290617841,0,False,,neutral
NNT_Hsapiens-hPDI-NNT,NNT,4,0.5012468827930174,0.22314722273747864,-0.01934783405185896,-0.4031048934108499,0.3837570593589909,0,False,0.19999999999999998,neutral
NOBOX_1	Nobox_jaspar_MA0125.1,NOBOX,2,0.7652307925632517,0.7652307925632517,0.0,0.0,0.0,0,True,,neutral
NOBOX_2	Og2x_bulyk_cell08-3719.1,NOBOX,6,0.2143995855989627,0.1970570118601042,0.2239097622287123,-0.5076327788810544,0.7315425411097667,0,False,-0.08571428571428573,normal-suppression
NOBOX_Hsapiens-HOCOMOCOv10-NOBOX_HUMAN.H10MO.C,NOBOX,5,1.0,0.5634004864966012,0.25670900717193645,0.23409865659285245,0.022610350579084004,0,False,-0.31622776601683794,neutral
NOBOX_Hsapiens-SwissRegulon-NOBOX.SwissRegulon,NOBOX,6,0.6459611938775396,0.005200879860976175,0.8853471813288761,0.3468038114236758,0.5385433699052004,0,False,-0.4285714285714286,tumor-gain
NONO_Hsapiens-hPDI-NONO,NONO,2,1.0,1.0,0.0,0.0,0.0,0,True,,neutral
NOTO_1	NOTO_jolma_DBD_M609,NOTO,7,0.30490343337021947,0.3024000780987558,0.5312261270389659,-0.02625021901549611,0.557476346054462,0,False,0.39285714285714296,tumor-gain
NOTO_Hsapiens-HOCOMOCOv10-NOTO_HUMAN.H10MO.D,NOTO,3,0.38268056707988657,0.23318078548859555,-0.15720643219579247,-0.39625879479702275,0.23905236260123028,0,False,,neutral
NOTO_Hsapiens-SwissRegulon-NOTO.SwissRegulon,NOTO,7,0.13929540188636308,0.11943181722286061,1.9330478358290974,1.550702124391758,0.3823457114373394,0,False,0.03571428571428572,neutral
NOTO_Hsapiens-jaspar2016-NOTO-MA0710.1,NOTO,5,0.1955000666918465,0.11118785987760861,-0.11387888615033658,-0.8459534628450744,0.7320745766947379,0,False,-0.8999999999999998,normal-suppression
NOTO_Hsapiens-jaspar2018-NOTO-MA0710.1,NOTO,5,0.2371878517983044,0.16746958785496532,-0.9240877445479548,-1.8628679442176161,0.9387801996696613,0,False,-0.3,divergent
NOTO_Hsapiens-jolma2013-NOTO,NOTO,7,0.21744377171385246,0.09933924834450936,0.1024315236360477,-1.3172712520219088,1.4197027756579566,0,False,-0.4642857142857144,normal-suppression
NR0B1_Hsapiens-HOCOMOCOv10-NR0B1_HUMAN.H10MO.D,NR0B1,6,1.0,0.5011224744325268,0.0059118970403471815,-0.3455382951896244,0.3514501922299716,0,False,-0.2571428571428572,neutral
NR0B1_Hsapiens-SwissRegulon-NR0B1.SwissRegulon,NR0B1,4,0.4020416008200561,0.4020416008200561,0.0,0.0,0.0,0,True,0.39999999999999997,neutral
NR1A4::RXRA_Hsapiens-jaspar2018-NR1A4::RXRA-MA1146.1,RXRA,10,1.0,0.5023191617941866,0.4190297548705162,-0.21072367018985053,0.6297534250603667,0,False,0.38181818181818183,other
NR1D1_Hsapiens-HOCOMOCOv10-NR1D1_HUMAN.H10MO.C,NR1D1,6,1.0,0.5010809911857642,0.8296425506031742,-1.4645168934827246,2.294159444085899,0,False,-0.956182887467515,tumor-gain
NR1D1_Hsapiens-SwissRegulon-NR1D1.SwissRegulon,NR1D1,10,1.0,0.2410518311545268,-0.00042510018900614806,-0.8482567837251835,0.8478316835361774,0,False,-0.5393939393939393,normal-suppression
NR1H2::RXRA_Hsapiens-JASPAR_2014-NR1H2::RXRA-MA0115.1,NR1H2,10,0.06722254419911881,0.04759810496944641,-0.023756336186149155,-0.1360069557972732,0.11225061961112405,0,False,-0.18237166310401937,neutral
NR1H2::RXRA_Hsapiens-JASPAR_CORE-NR1H2::RXRA-MA0115.1,NR1H2,9,0.11894273127753302,0.07906792643684901,0.012279696821138279,-0.5753139605100152,0.5875936573311534,0,False,0.21849510977216466,normal-suppression
NR1H2::RXRA_Hsapiens-jaspar2016-NR1H2::RXRA-MA0115.1,NR1H2,9,0.04055039353885845,0.029847052417957726,-0.00807790841891425,-0.0595348484764182,0.051456940057503946,0,False,0.3742669603047504,neutral
NR1H2::RXRA_Hsapiens-jaspar2018-NR1H2::RXRA-MA0115.1,NR1H2,8,0.029847052417957723,0.021133730520677668,-0.014246179360885463,-0.6616014116066489,0.6473552322457634,0,False,-0.30952380952380953,normal-suppression
NR1H2_Hsapiens-HOCOMOCOv10-NR1H2_HUMAN.H10MO.D,NR1H2,6,0.3087026653352799,0.3087026653352799,0.0,0.0,0.0,0,True,0.6377481392176932,neutral
NR1H2_Hsapiens-SwissRegulon-NR1H2.SwissRegulon,NR1H2,4,0.6451609445110588,0.5332619498668414,0.7255303298993172,-0.5906156566788975,1.3161459865782148,0,False,-0.7999999999999999,tumor-gain
NR1H4_1	FXR/RXR-alpha_transfac_M00631,NR1H4,5,1.0,0.500748127434784,0.45889120868130473,0.34219804729023945,0.11669316139106528,0,False,0.3354101966249684,neutral
NR1H4_2	FXR-inverted-repeat-1_transfac_M00767,NR1H4,7,0.7504354251793672,0.5008725973002766,-0.8915438051707719,-2.0482471154279978,1.156703310257226,0,False,-0.7559289460184546,divergent
"NR1H4_3	PXR,-CAR,-LXR,-FXR_transfac_M00964",NR1H4,5,1.0,0.7064508129388242,0.8215616558965789,-0.3014412917552058,1.1230029476517847,0,False,-0.19999999999999998,tumor-gain
NR1H4_Hsapiens-HOCOMOCOv10-NR1H4_HUMAN.H10MO.C,NR1H4,7,1.0,1.0,0.0,0.0,0.0,0,True,0.36037498507822363,neutral
NR1H4_Hsapiens-SwissRegulon-NR1H4.SwissRegulon,NR1H4,9,1.0,0.5795324693570337,0.28296155842305665,-0.3674315083960178,0.6503930668190745,0,False,-0.19999999999999998,other
NR1H4_Hsapiens-jaspar2018-NR1H4-MA1110.1,NR1H4,6,0.7786059554997982,0.6183995770212166,0.03574510825455138,-0.9016272892643781,0.9373723975189294,0,False,-0.3714285714285715,normal-suppression
NR1H_1	LXR_transfac_M00647,NR1H,10,1.0,0.500998003992016,0.5310707158574873,0.18929231437031938,0.341778401487168,0,False,0.5697932652907494,neutral
NR1H_2	LXR-direct-repeat-4_transfac_M00766,NR1H,10,1.0,0.6675531914893617,-0.27413972152930743,-0.2796815148885464,0.005541793359238989,0,False,0.5326328349457006,neutral
"NR1H_3	LXR,-PXR,-CAR,-COUP,-RAR_transfac_M00965",AR,8,0.7505905656398604,0.7505905656398604,0.0,0.0,0.0,0,True,0.6904761904761906,neutral
NR1I2_Hsapiens-HOCOMOCOv10-NR1I2_HUMAN.H10MO.C,NR1I2,8,0.7370306318404345,0.00451828717206649,-0.04854730647685629,-0.15653010144716797,0.10798279497031169,0,False,0.023809523809523815,neutral
NR1I2_Hsapiens-HOCOMOCOv10-NR1I2_HUMAN.H10MO.S,NR1I2,8,1.0,0.23192931413257717,-0.7967814658060006,-1.2881325103716197,0.49135104456561907,0,False,-0.3333333333333334,neutral
NR1I2_Hsapiens-SwissRegulon-NR1I2.SwissRegulon,NR1I2,7,0.14043087137585422,0.0986563637734409,1.2503566822972143,0.3593767611657794,0.8909799211314349,0,False,-0.07142857142857144,tumor-gain
NR1I3_Hsapiens-HOCOMOCOv10-NR1I3_HUMAN.H10MO.C,NR1I3,9,0.9002792181890698,0.4016753091344242,-0.31964980146234695,-1.0505294226944508,0.7308796212321038,0,False,0.09205101496312953,normal-suppression
NR1I3_Hsapiens-HOCOMOCOv10-NR1I3_HUMAN.H10MO.S,NR1I3,8,0.37585819498190043,0.08092790417639223,0.1990849960251051,0.08865520930417443,0.11042978672093066,0,False,0.05988131309566294,neutral
NR1I3_Hsapiens-SwissRegulon-NR1I3.SwissRegulon,NR1I3,10,1.0,0.3689717040798859,-0.06120787252697676,-1.710014671429159,1.6488067989021824,0,False,0.43030303030303024,normal-suppression
NR2C1_Hsapiens-HOCOMOCOv10-NR2C1_HUMAN.H10MO.C,NR2C1,10,1.0,0.5008983829107606,0.06955108496706458,-0.8098090819837819,0.8793601669508464,0,False,-0.01823716631040194,normal-suppression
NR2C1_Hsapiens-SwissRegulon-NR2C1.SwissRegulon,NR2C1,10,0.5930102797726103,0.3395838456578173,0.40168769101534546,0.2377532422120476,0.16393444880329786,0,False,0.18787878787878787,neutral
NR2C2_Hsapiens-HOCOMOCOv10-NR2C2_HUMAN.H10MO.A,NR2C2,7,0.6367701430185514,0.6367701430185514,0.0,0.0,0.0,0,True,0.5714285714285715,neutral
NR2C2_Hsapiens-JASPAR_2014-NR2C2-MA0504.1,NR2C2,9,1.0,0.8900256023973803,-0.0441343485732081,-1.0478316226835422,1.003697274110334,0,False,0.16666666666666669,normal-suppression
NR2C2_Hsapiens-SwissRegulon-NR2C2.SwissRegulon,NR2C2,9,0.11364763415804773,0.09169260433474838,0.8760653425901662,-2.167123199452701,3.0431885420428673,0,False,-0.16666666666666669,tumor-gain
NR2C2_Hsapiens-jaspar2016-NR2C2-MA0504.1,NR2C2,7,0.621769499043326,0.3635343463876501,0.22275836542103777,-0.17206030235172232,0.3948186677727601,0,False,0.7142857142857144,neutral
NR2C2_Hsapiens-jaspar2018-NR2C2-MA0504.1,NR2C2,10,0.3854799110111589,0.3721628763070534,0.3534385844978598,-0.1042229148614937,0.4576614993593535,0,False,0.22424242424242422,neutral
NR2C2_Hsapiens-jolma2013-NR2C2,NR2C2,9,0.045965011244805905,0.027066216294190776,0.20283056017514092,-0.9967022957038532,1.1995328558789942,0,False,-0.43333333333333335,normal-suppression
NR2C2_disc1 NR2C2_HeLa-S3_encode-Snyder_seq_hsa_r1:MDscan#1#Intergenic,NR2C2,9,1.0,0.3560321477567479,0.6874720138791791,0.6699902711234434,0.017481742755735663,0,False,0.48333333333333334,neutral
NR2C2_disc2 NR2C2_GM12878_encode-Snyder_seq_hsa_r1:MEME#1#Intergenic,NR2C2,10,1.0,0.16705983400890884,0.1337344683606562,-0.25642963551282505,0.3901641038734812,0,False,0.09090909090909088,neutral
NR2C2_disc3 NR2C2_HepG2b_encode-Snyder_seq_hsa_r1:Trawler#3#Intergenic,NR2C2,7,1.0,1.0,0.0,0.0,0.0,0,True,0.28571428571428575,neutral
NR2C2_known1	NR2C2_1	NR2C2_jolma_DBD_M675,NR2C2,5,0.3962479981697552,0.2582893015427155,1.4501618155229934,-0.41477500497522385,1.8649368204982173,0,False,0.0,tumor-gain
NR2E1::NFIC_1	TLX1::NFIC_jaspar_MA0119.1,NR2E1,10,1.0,0.7149372862029647,-0.19404968923851054,-1.0219022979563555,0.8278526087178449,0,False,0.3100318272768329,normal-suppression
NR2E1_1	NR2E1_jolma_full_M676,NR2E1,7,1.0,0.21961057994277333,0.933267211590762,0.018521667372140494,0.9147455442186215,0,False,0.21428571428571433,tumor-gain
NR2E1_3	Nr2e1_jolma_DBD_M689,NR2E1,6,0.13323202718553573,0.0804532417931058,0.19624004555380273,-0.7004755095885177,0.8967155551423204,0,False,0.14285714285714288,normal-suppression
NR2E1_4	Nr2e1_jolma_DBD_M690,NR2E1,6,0.28726086825099845,0.17802035008381736,0.2589270081290297,0.19494724943499808,0.06397975869403161,0,False,0.5428571428571429,neutral
NR2E1_Hsapiens-HOCOMOCOv10-NR2E1_HUMAN.H10MO.D,NR2E1,8,0.8403958183704415,0.4056333670665406,-0.48222859362580317,-1.8997829770394596,1.4175543834136564,0,False,-0.14285714285714288,normal-suppression
NR2E1_Hsapiens-SwissRegulon-NR2E1.SwissRegulon,NR2E1,7,0.03811708177887367,0.03811708177887367,0.0,0.0,0.0,0,True,0.4642857142857144,neutral
NR2E1_Hsapiens-jolma2013-NR2E1,NR2E1,8,0.04876515472203169,0.04759118449138548,0.3265681849384998,-0.6954917438124646,1.0220599287509644,0,False,0.5000000000000001,normal-suppression
NR2E1_Hsapiens-jolma2013-NR2E1-2,NR2E1,4,0.18810771104366839,0.17725715107315945,-0.8199289610893841,-0.9764489882624496,0.15652002717306557,0,False,0.6000000000000001,neutral
NR2E3_1	Nr2e3_jaspar_MA0164.1,NR2E3,7,1.0,0.015542958065318833,0.6997545506024595,-1.6017857147798382,2.3015402653822976,0,False,-0.03571428571428572,tumor-gain
NR2F1_Hsapiens-JASPAR_2014-NR2F1-MA0017.1,NR2F1,8,0.358180380552437,0.2508657753734384,-0.23153002010967327,-0.6808821323583378,0.44935211224866456,0,False,-0.25303041367373696,neutral
NR2F1_Hsapiens-JASPAR_CORE-NR2F1-MA0017.1,NR2F1,9,0.556396586153804,0.429630685869101,0.13538942023143535,-0.5838931705515248,0.7192825907829601,0,False,-0.19247030401381632,normal-suppression
NR2F1_Hsapiens-SwissRegulon-NR2F1.SwissRegulon,NR2F1,9,0.27879975288232356,0.21527976991910885,-0.26975262646377574,-0.3813728013505617,0.11162017488678594,0,False,0.7364081197050363,neutral
NR2F1_Hsapiens-jaspar2016-NR2F1-MA0017.1,NR2F1,8,0.33441510354705994,0.16846831864294007,0.08209598609594189,-1.206748970697141,1.2888449567930829,0,False,-0.2380952380952381,normal-suppression
NR2F1_Hsapiens-jaspar2016-NR2F1-MA0017.2,NR2F1,10,0.6488877352269588,0.4898262601765016,-0.007703616683508339,-0.3789801701237328,0.3712765534402245,0,False,0.16363636363636364,neutral
NR2F1_Hsapiens-jaspar2018-NR2F1-MA0017.1,NR2F1,5,0.2867300752357728,0.2390450469244852,0.24331605657935784,0.012184905657313144,0.2311311509220447,0,False,0.7181848464596079,neutral
NR2F1_Hsapiens-jaspar2018-NR2F1-MA0017.2,NR2F1,9,0.46016329053489496,0.3539894687442851,0.5106093303251633,-0.7688889732412209,1.2794983035663843,0,False,0.016666666666666666,tumor-gain
NR2F1_Hsapiens-jolma2013-NR2F1,NR2F1,10,0.2922445089299617,0.1455722155825253,0.3022727614336987,-0.9503633227116068,1.2526360841453055,0,False,-0.11515151515151514,normal-suppression
NR2F1_Hsapiens-jolma2013-NR2F1-2,NR2F1,10,0.4007162233816321,0.35823859350104387,0.29215249914638836,-2.052981835593838,2.3451343347402265,0,False,-0.33333333333333326,normal-suppression
NR2F1_Hsapiens-jolma2013-NR2F1-3,NR2F1,10,0.1264777085430482,0.05181480835136115,1.323624741598529,0.01875792555728907,1.3048668160412398,0,False,-0.4545454545454545,tumor-gain
NR2F1_Hsapiens-jolma2013-NR2F1-4,NR2F1,8,0.5044990012405718,0.27522069494611223,1.0005501448285008,0.15511098280567548,0.8454391620228253,0,False,-0.3571428571428572,tumor-gain
NR2F2_1	ARP-1-(COUP-TF2)_transfac_M00155,NR2F2,10,1.0,0.5007890758612643,-0.03889765652232924,-0.06368269210994996,0.024785035587620727,0,False,0.27063301015102104,neutral
NR2F2_2	Nr2f2_bulyk_sc09-primary,NR2F2,4,0.5205858435794325,0.5205858435794325,0.0,0.0,0.0,0,True,1.0,neutral
NR2F2_Hsapiens-SwissRegulon-NR2F2.SwissRegulon,NR2F2,7,0.4306485536342474,0.0030381539562555028,-0.5795935094888061,-1.0687321613533165,0.48913865186451044,0,False,-0.14285714285714288,neutral
NR2F2_Hsapiens-jaspar2018-NR2F2-MA1111.1,NR2F2,8,1.0,1.0,0.0,0.0,0.0,0,True,0.7619047619047621,neutral
NR2F6_1	NR2F6_jolma_DBD_M681,NR2F6,6,1.0,1.0,0.0,0.0,0.0,0,True,0.48571428571428577,neutral
NR2F6_2	NR2F6_jolma_DBD_M682,NR2F6,7,0.1005522770218885,0.03732512441840854,0.1422860311615709,-0.4902951912905079,0.6325812224520788,0,False,0.642857142857143,other
NR2F6_3	NR2F6_jolma_full_M683,NR2F6,6,0.07784194050181119,0.05264080371501364,-0.011612890472571679,-0.30084351295653994,0.28923062248396825,0,False,0.028571428571428574,neutral
NR2F6_4	Nr2f6_jolma_DBD_M691,NR2F6,5,0.11465693523220652,0.11465693523220652,0.0,0.0,0.0,0,True,0.7,neutral
NR2F6_5	Nr2f6_jolma_DBD_M692,NR2F6,4,0.023954870508605865,0.01431944709211781,0.16094168761724958,-0.7116074216126852,0.8725491092299348,0,False,0.6000000000000001,normal-suppression
NR2F6_Hsapiens-HOCOMOCOv10-NR2F6_HUMAN.H10MO.D,NR2F6,6,0.37585819498190043,0.22584494613659994,1.3481490441336705,1.181717923010368,0.1664311211233025,0,False,0.7142857142857143,neutral
NR2F6_Hsapiens-SwissRegulon-NR2F6.SwissRegulon,NR2F6,4,0.008017132666490808,0.008017132666490808,0.0,0.0,0.0,0,True,0.39999999999999997,neutral
NR2F6_Hsapiens-jolma2013-NR2F6,NR2F6,9,0.11900902566563058,0.06248632787692402,-0.0979599432731247,-0.498613968110988,0.40065402483786333,0,False,0.2333333333333333,neutral
NR2F6_Hsapiens-jolma2013-NR2F6-2,NR2F6,7,0.007887334656981528,0.004812261857223282,0.3886491969993104,-1.1828966454194711,1.5715458424187816,0,False,0.0,normal-suppression
NR2F6_Hsapiens-jolma2013-NR2F6-3,NR2F6,5,0.03500748149193202,0.03265134463017868,-0.0526032119723482,-0.14655741429459151,0.09395420232224332,0,False,0.7,neutral
NR3C1_Hsapiens-SwissRegulon-NR3C1.SwissRegulon,NR3C1,9,1.0,0.16571217791426127,0.46151368796041453,-1.7988291048679854,2.2603427928284,0,False,-0.6333333333333333,normal-suppression
NR3C1_Hsapiens-jaspar2016-NR3C1-MA0113.3,NR3C1,7,0.7283079314023809,0.723287407463352,0.00949728477340094,-0.07061466145978204,0.08011194623318298,0,False,0.8214285714285715,neutral
NR3C1_Hsapiens-jaspar2018-NR3C1-MA0113.3,NR3C1,8,0.6579932569382295,0.5071958896263007,0.34264083061992223,-0.21843611153604076,0.5610769421559629,0,False,0.09523809523809526,other
NR3C1_Hsapiens-jolma2013-NR3C1,NR3C1,10,1.0,0.6964030841318429,-0.16041043498513563,-0.9810103045200452,0.8205998695349096,0,False,0.23636363636363633,normal-suppression
NR3C1_Mmusculus;Rnorvegicus;Omykiss;Ggallus;Hsapiens-jaspar2018-NR3C1-MA0113.1,NR3C1,7,0.5633421708116081,0.2823034225893042,0.017714217900544026,-0.006498049912305314,0.02421226781284934,0,False,0.5714285714285715,neutral
